PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:64994,,,This manual contains Civil Air Manual Part 60: Air Traffic Rules,Active,CAM 60: Air Traffic Rules [1945],English,"Manuals,Civil aviation,Air traffic control",2022-12-19T18:52:48.949Z,Civil Aeronautics Manuals (CAM),English,CAM 60: Air Traffic Rules [1945],CAM 60: Air Traffic Rules,"Manuals,Civil aviation,Air traffic control",United States. Civil Aeronautics Board,true,"1945-10-01; \,",This manual contains Civil Air Manual Part 60: Air Traffic Rules,1945-10-01,PDF,,,United States,,2022-11-30T17:19:40.768Z,,Manual,CAM 60,United States. Civil Aeronautics Board,application/pdf,CAM053.PDF,5133435,urn:sha256:44b676ba6e34b9017a18481923fbc0dd66eabf7d4a6a026df43ed71976aecbc5,1945,,dot:64918,"https://doi.org/10.21949/1511656,https://rosap.ntl.bts.gov/view/dot/64994",,,,https://doi.org/10.21949/1511656,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88600/88606/CAM053.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65256,,,This manual contains Civil Air Manual Part 40: Supplement No. 8 - 40.101 Weather Minimums,Active,CAM 40: Supplement No. 8 - 40.101 Weather Minimums,English,"Manuals,Civil aviation,Weather conditions,Visibility",2022-12-19T18:54:59.431Z,Civil Aeronautics Manuals (CAM),English,CAM 40: Supplement No. 8 - 40.101 Weather Minimums,CAM 40: Supplement No. 8 - 40.101 Weather Minimums,"Manuals,Civil aviation,Weather conditions,Visibility",United States. Civil Aeronautics Board,true,"1952-05-01; \,",This manual contains Civil Air Manual Part 40: Supplement No. 8 - 40.101 Weather Minimums,1952-05-01,PDF,,,United States,,2022-11-30T17:26:10.371Z,,Manual,CAM 40,United States. Civil Aeronautics Board,application/pdf,CAM323.PDF,205166,urn:sha256:627421204c7f6ff7e7f25a7a1e418153948c6500435f92636ca674089c78c694,1952,,dot:64918,"https://doi.org/10.21949/1511451,https://rosap.ntl.bts.gov/view/dot/65256",,,,https://doi.org/10.21949/1511451,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88800/88868/CAM323.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65167,,,This manual contains Civil Air Manual Part 33: Flight Radio Operator Certificates,Active,CAM 33: Flight Radio Operator Certificates [1959],English,"Manuals,Civil aviation,Certification",2022-12-19T18:54:15.105Z,Civil Aeronautics Manuals (CAM),English,CAM 33: Flight Radio Operator Certificates [1959],CAM 33: Flight Radio Operator Certificates,"Manuals,Civil aviation,Certification",United States. Civil Aeronautics Board,true,"1959-08-01; \,",This manual contains Civil Air Manual Part 33: Flight Radio Operator Certificates,1959-08-01,PDF,,,United States,,2022-11-30T17:24:01.639Z,,Manual,CAM 33,United States. Civil Aeronautics Board,application/pdf,CAM234.PDF,1738721,urn:sha256:87e169639846028d32597a79df2f98dc8d4feebe6683d663ff631303fa5d36ed,1959,,dot:64918,"https://doi.org/10.21949/1511419,https://rosap.ntl.bts.gov/view/dot/65167",,,,https://doi.org/10.21949/1511419,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88779/CAM234.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:64993,,,This manual contains Civil Air Manual Part 60: Air Traffic Rules. Office Memorandum. CAA Manual 60,Active,CAM 60: Air Traffic Rules. Office Memorandum. CAA Manual 60 [1946],English,"Manuals,Civil aviation,Air traffic control",2022-12-19T18:52:48.434Z,Civil Aeronautics Manuals (CAM),English,CAM 60: Air Traffic Rules. Office Memorandum. CAA Manual 60 [1946],CAM 60: Air Traffic Rules. Office Memorandum. CAA Manual 60,"Manuals,Civil aviation,Air traffic control",United States. Civil Aeronautics Board,true,"1946-02-18; \,",This manual contains Civil Air Manual Part 60: Air Traffic Rules. Office Memorandum. CAA Manual 60,1946-02-18,PDF,,,United States,,2022-11-30T17:19:39.175Z,,Manual,CAM 60,United States. Civil Aeronautics Board,application/pdf,CAM052.PDF,233042,urn:sha256:3af28c8db2d35111c26050b23263ecdedae7ba1f760408392c46b9075dd1350d,1946,,dot:64918,"https://doi.org/10.21949/1511655,https://rosap.ntl.bts.gov/view/dot/64993",,,,https://doi.org/10.21949/1511655,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88600/88605/CAM052.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65414,,,This manual contains Civil Air Manual Part 27: Aircraft Dispatcher Certificates,Active,CAM 27: Aircraft Dispatcher Certificates [1956],English,"Manuals,Civil aviation,Certification,Dispatchers,Aircraft",2022-12-19T18:56:17.524Z,Civil Aeronautics Manuals (CAM),English,CAM 27: Aircraft Dispatcher Certificates [1956],CAM 27: Aircraft Dispatcher Certificates,"Manuals,Civil aviation,Certification,Dispatchers,Aircraft",United States. Civil Aeronautics Board,true,"1956-10-15; \,",This manual contains Civil Air Manual Part 27: Aircraft Dispatcher Certificates,1956-10-15,PDF,,,United States,,2022-11-30T17:30:30.756Z,,Manual,CAM 27,United States. Civil Aeronautics Board,application/pdf,CAM483.PDF,1148192,urn:sha256:b430f939e66fad85948c5ab189e5cfb24615ed02e23564a1d7cbf9fa65e89be1,1956,,dot:64918,"https://doi.org/10.21949/1511416,https://rosap.ntl.bts.gov/view/dot/65414",,,,https://doi.org/10.21949/1511416,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/89000/89000/89028/CAM483.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65089,,,This manual contains Civil Air Manual Part 43: Supplement No. 2 - CAM 43 dated Sept. 1959 - Revision To CAM 43.,Active,CAM 43: Supplement No. 2 - CAM 43 dated Sept. 1959 - Revision To CAM 43.,English,"Manuals,Civil aviation,Standards",2022-12-19T18:53:36.277Z,Civil Aeronautics Manuals (CAM),English,CAM 43: Supplement No. 2 - CAM 43 dated Sept. 1959 - Revision To CAM 43.,CAM 43: Supplement No. 2 - CAM 43 dated Sept. 1959 - Revision To CAM 43.,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1960-11-15; \,",This manual contains Civil Air Manual Part 43: Supplement No. 2 - CAM 43 dated Sept. 1959 - Revision To CAM 43.,1960-11-15,PDF,,,United States,,2022-11-30T17:22:03.313Z,,Manual,CAM 43,United States. Civil Aeronautics Board,application/pdf,CAM154.PDF,229430,urn:sha256:6bda4fce9b4af4233b218059e326e7ad0911c6c26c14b57985cfe1ce5b313c65,1960,,dot:64918,"https://doi.org/10.21949/1511519,https://rosap.ntl.bts.gov/view/dot/65089",,,,https://doi.org/10.21949/1511519,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88701/CAM154.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65147,,,"This manual contains Civil Air Manual Part 18: Maintenance\, Repair\, And Alteration\, Of Airframes\, Powerplants\, Propellers\, And Appliances",Active,"CAM 18: Maintenance\, Repair\, And Alteration\, Of Airframes\, Powerplants\, Propellers\, And Appliances [1953]",English,"Manuals,Civil aviation,Aircraft,Engine components,Machining",2022-12-19T18:54:05.089Z,Civil Aeronautics Manuals (CAM),English,"CAM 18: Maintenance, Repair, And Alteration, Of Airframes, Powerplants, Propellers, And Appliances [1953]","CAM 18: Maintenance\, Repair\, And Alteration\, Of Airframes\, Powerplants\, Propellers\, And Appliances","Manuals,Civil aviation,Aircraft,Engine components,Machining",United States. Civil Aeronautics Board,true,"1953-11-01; \,","This manual contains Civil Air Manual Part 18: Maintenance\, Repair\, And Alteration\, Of Airframes\, Powerplants\, Propellers\, And Appliances",1953-11-01,PDF,,,United States,,2022-11-30T17:23:32.561Z,,Manual,CAM 18,United States. Civil Aeronautics Board,application/pdf,CAM214.PDF,13450706,urn:sha256:7eb8906f4907d96a6b94704060eba4bb39976075896214dae7a1645649734e0c,1953,,dot:64918,"https://doi.org/10.21949/1511345,https://rosap.ntl.bts.gov/view/dot/65147",,,,https://doi.org/10.21949/1511345,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88759/CAM214.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65425,,,This manual contains Civil Air Manual Part 10: Certification And Approval Of Import Aircraft And Related Products,Active,CAM 10: Certification And Approval Of Import Aircraft And Related Products [1956],English,"Manuals,Civil aviation",2022-12-19T18:56:22.930Z,Civil Aeronautics Manuals (CAM),English,CAM 10: Certification And Approval Of Import Aircraft And Related Products [1956],CAM 10: Certification And Approval Of Import Aircraft And Related Products,"Manuals,Civil aviation",United States. Civil Aeronautics Board,true,"1956-11-01; \,",This manual contains Civil Air Manual Part 10: Certification And Approval Of Import Aircraft And Related Products,1956-11-01,PDF,,,United States,,2022-11-30T17:30:43.803Z,,Manual,CAM 10,United States. Civil Aeronautics Board,application/pdf,cam494.PDF,45762,urn:sha256:14b625752cef2e2eaaf6788cbe7d94e1b97de0fc6a58918af0f56c589b286720,1956,,dot:64918,"https://doi.org/10.21949/1511316,https://rosap.ntl.bts.gov/view/dot/65425",,,,https://doi.org/10.21949/1511316,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/89000/89000/89039/cam494.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65158,,,"This manual contains Civil Air Manual Part 43: Release No. 62-19. Proposed New Part 38 Of The CAR\, Nonemergency Parachute Jumping",Active,"CAM 43: Release No. 62-19. Proposed New Part 38 Of The CAR\, Nonemergency Parachute Jumping",English,"Manuals,Civil aviation,Aircraft,Emergency exits",2022-12-19T18:54:10.573Z,Civil Aeronautics Manuals (CAM),English,"CAM 43: Release No. 62-19. Proposed New Part 38 Of The CAR, Nonemergency Parachute Jumping","CAM 43: Release No. 62-19. Proposed New Part 38 Of The CAR\, Nonemergency Parachute Jumping","Manuals,Civil aviation,Aircraft,Emergency exits",United States. Civil Aeronautics Board,true,"1962-04-24; \,","This manual contains Civil Air Manual Part 43: Release No. 62-19. Proposed New Part 38 Of The CAR\, Nonemergency Parachute Jumping",1962-04-24,PDF,,,United States,,2022-11-30T17:23:49.936Z,,Manual,CAM 43,United States. Civil Aeronautics Board,application/pdf,CAM225.PDF,456910,urn:sha256:5b3cb970e180923f34192ff0341f630d6dd9ae8cf1f72d32bcfe01e876aab0a3,1962,,dot:64918,"https://doi.org/10.21949/1511529,https://rosap.ntl.bts.gov/view/dot/65158",,,,https://doi.org/10.21949/1511529,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88770/CAM225.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65234,,,"This manual contains Civil Air Manual Part 40: Supplement No. 9 - CAM 40 Dated Sept. 15\, 1959. Revision To CAM 40",Active,"CAM 40: Supplement No. 9 - CAM 40 Dated Sept. 15\, 1959. Revision To CAM 40",English,"Manuals,Civil aviation,Standards",2022-12-19T18:54:48.541Z,Civil Aeronautics Manuals (CAM),English,"CAM 40: Supplement No. 9 - CAM 40 Dated Sept. 15, 1959. Revision To CAM 40","CAM 40: Supplement No. 9 - CAM 40 Dated Sept. 15\, 1959. Revision To CAM 40","Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1963-06-01; \,","This manual contains Civil Air Manual Part 40: Supplement No. 9 - CAM 40 Dated Sept. 15\, 1959. Revision To CAM 40",1963-06-01,PDF,,,United States,,2022-11-30T17:25:34.090Z,,Manual,CAM 40,United States. Civil Aeronautics Board,application/pdf,CAM301.PDF,2924168,urn:sha256:9222840403e1fde16843c00c4d47ecdb93d02bba6d77b2cbf58facc22da1bf61,1963,,dot:64918,"https://doi.org/10.21949/1511429,https://rosap.ntl.bts.gov/view/dot/65234",,,,https://doi.org/10.21949/1511429,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88800/88846/CAM301.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65024,,,This manual contains Civil Air Manual Part 42: Supplement No. 5 - Revision To Civil Aeronautics Manual 42 Dated August 1954,Active,CAM 42: Supplement No. 5 - Revision To Civil Aeronautics Manual 42 Dated August 1954,English,"Manuals,Civil aviation,Standards",2022-12-19T18:53:03.887Z,Civil Aeronautics Manuals (CAM),English,CAM 42: Supplement No. 5 - Revision To Civil Aeronautics Manual 42 Dated August 1954,CAM 42: Supplement No. 5 - Revision To Civil Aeronautics Manual 42 Dated August 1954,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1956-02-15; \,",This manual contains Civil Air Manual Part 42: Supplement No. 5 - Revision To Civil Aeronautics Manual 42 Dated August 1954,1956-02-15,PDF,,,United States,,2022-11-30T17:20:35.096Z,,Manual,CAM 42,United States. Civil Aeronautics Board,application/pdf,CAM085.PDF,325672,urn:sha256:e67af44cadab44d9f5820dda4b0f75cd1bdcdc6e497497e2cae32bc3bf569986,1956,,dot:64918,"https://doi.org/10.21949/1511493,https://rosap.ntl.bts.gov/view/dot/65024",,,,https://doi.org/10.21949/1511493,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88600/88636/CAM085.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65330,,,This manual contains Civil Air Manual Part 3: Supplement No. 1 - CAR 3.353 Wing Flap Position Indicators,Active,CAM 3: Supplement No. 1 - CAR 3.353 Wing Flap Position Indicators,English,"Manuals,Civil aviation,Standards",2022-12-19T18:55:35.946Z,Civil Aeronautics Manuals (CAM),English,CAM 3: Supplement No. 1 - CAR 3.353 Wing Flap Position Indicators,CAM 3: Supplement No. 1 - CAR 3.353 Wing Flap Position Indicators,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1949-07-01; \,",This manual contains Civil Air Manual Part 3: Supplement No. 1 - CAR 3.353 Wing Flap Position Indicators,1949-07-01,PDF,,,United States,,2022-11-30T17:27:58.400Z,,Manual,CAM 03,United States. Civil Aeronautics Board,application/pdf,CAM398.PDF,138747,urn:sha256:f05e122f7f78a56802bbc2c8e664a3f1a91ba9603bd0c299af86e8173bfb4984,1949,,dot:64918,"https://doi.org/10.21949/1511240,https://rosap.ntl.bts.gov/view/dot/65330",,,,https://doi.org/10.21949/1511240,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88942/CAM398.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
